"name","mean"
"Afghanistan",-0.0158551678579788
"Albania",0.0327256269843714
"Algeria",0.00863640587407064
"Angola",0.00766558817065962
"Antigua and Barbuda",-0.00531
"Argentina",0.0637934474585066
"Armenia",0.0248924670270411
"Australia",-0.00122696023737036
"Austria",0.034554192107959
"Azerbaijan",0.0151320533086631
"Bahamas",-0.0444799123220496
"Bahrain",0.0522749077549435
"Bangladesh",-0.00153216551506504
"Barbados",-0.0534325506193437
"Belarus",0.06617716625874
"Belgium",0.0348551050908724
"Belize",-0.0505355458949638
"Benin",0.0139823069233984
"Bhutan",0.00678912587652462
"Bolivia",-0.0250652218945989
"Bosnia and Herzegovina",0.0423679629344615
"Botswana",-0.0168880255563713
"Brazil",-0.0072082946345861
"Brunei Darussalam",-0.00839386407431701
"Bulgaria",0.0414323332334837
"Burkina Faso",0.0274904464502216
"Burma",0.0867261680605756
"Burundi",-0.00345044739641963
"Cambodia",0.0861577867060889
"Cameroon",0.0119018879540344
"Canada",-0.0510145170074296
"Cape Verde",0.0138000407022645
"Central African Republic",-0.00574557711335458
"Chad",0.0061618274821743
"Chile",-0.00906607933077247
"China",-0.0245026458770572
"Colombia",-0.0439287230341144
"Comoros",-0.0212001183161656
"Congo",0.0228597041612835
"Costa Rica",-0.0462880757005416
"Cote d'Ivoire",0.0359020679418443
"Croatia",0.0398186177741038
"Cuba",-0.0134754166468269
"Cyprus",0.0443657699423409
"Czech Republic",0.030102958040588
"Democratic Republic of the Congo",0.0207569671926931
"Denmark",0.0335597890849582
"Djibouti",0.0310622183249166
"Dominica",-0.0190196674229125
"Dominican Republic",-0.0361014367592983
"Ecuador",-0.0470672301002311
"Egypt",0.0191433339760626
"El Salvador",-0.0500272943862672
"Equatorial Guinea",0.0101499981495997
"Eritrea",0.0273381092813247
"Estonia",0.0495205236986983
"Ethiopia",0.00494119355907101
"Faroe Islands",0.0325719133925431
"Fiji",0.112942058373062
"Finland",0.0120624912972026
"France",0.0149666369091825
"French Polynesia",-0.000479592482762721
"Gabon",0.0388878275079217
"Gambia",0.0153247788016827
"Georgia",0.0228656832205033
"Germany",0.0162322421927952
"Ghana",-0.0464264171780634
"Greece",0.043361812330198
"Grenada",-0.0541810272592537
"Guatemala",-0.049234485270462
"Guinea",0.0227236097983144
"Guinea-Bissau",0.0108871286397717
"Guyana",-0.0612298995341869
"Haiti",-0.0381320900906892
"Honduras",-0.0517921760646337
"Hong Kong",-0.0339786510116268
"Hungary",0.0398690485382823
"Iceland",0.024473736106329
"India",0.0456055985330098
"Indonesia",0.0153242981547584
"Iran (Islamic Republic of)",0.0141901472115767
"Iraq",0.0103560746347994
"Ireland",0.0232199035556823
"Israel",0.0353694289849595
"Italy",0.0272982908452688
"Jamaica",-0.0547331292104109
"Japan",-0.0388129983245222
"Jordan",0.0171318663319627
"Kazakhstan",0.0261704644726187
"Kenya",0.0207456151297107
"Kiribati",0.00417750927805288
"Korea, Democratic People's Republic of",0.0312108209679327
"Korea, Republic of",-0.00836980948031818
"Kuwait",0.0663274064183212
"Kyrgyzstan",-0.00185174085223005
"Lao People's Democratic Republic",0.0612690935646443
"Latvia",0.0388729591222299
"Lebanon",0.0400792044565447
"Lesotho",0.0188882643100266
"Liberia",-0.0449595841383612
"Libyan Arab Jamahiriya",0.0451804981950824
"Lithuania",0.0568644878168738
"Luxembourg",0.0429494309357453
"Macau",-0.0717886903988386
"Madagascar",0.0169880516828588
"Malawi",-0.00208038865286841
"Malaysia",0.00358534079484654
"Maldives",0.107068956111852
"Mali",0.0356087932523529
"Malta",0.0376620458006687
"Marshall Islands",0.0125658651338746
"Mauritania",0.0380449553566888
"Mauritius",0.0369897124882196
"Mexico",-0.0491905023104321
"Micronesia, Federated States of",-0.01062
"Mongolia",0.0192811119836581
"Montenegro",0.0447541164006939
"Morocco",0.00513659149865064
"Mozambique",0.0119037420758214
"Namibia",-0.00278138597741515
"Nauru",-0.0236488461538462
"Nepal",0.00686050910114391
"Netherlands",0.0270823599644774
"New Caledonia",0.117001345761608
"New Zealand",0.0938216754847492
"Nicaragua",-0.0313204661837342
"Niger",-0.079057769488394
"Nigeria",-0.0243459807732911
"Norway",0.00420971010104361
"Oman",0.0172920792496058
"Pakistan",-0.0121199552556528
"Palestine",0.0203458344494573
"Panama",-0.0469692542051328
"Papua New Guinea",0.11187446954914
"Paraguay",-0.0196367768351452
"Peru",-0.036082437650685
"Philippines",0.00558668793750914
"Poland",0.0310680600547893
"Portugal",0.0289556597332257
"Qatar",0.0368072679773324
"Republic of Moldova",0.0441066036579753
"Romania",0.0449281975511494
"Russia",0.0320002312040775
"Rwanda",0.0229459267523808
"Saint Kitts and Nevis",-0.02137
"Saint Lucia",-0.0270574975173764
"Saint Vincent and the Grenadines",-0.0541690856681561
"Samoa",0.00984545615971773
"Saudi Arabia",-0.00384240166537581
"Senegal",0.0194723908728569
"Serbia",0.0297718638804524
"Seychelles",0.0109494471761277
"Sierra Leone",-0.0237456306498871
"Singapore",0.0211651998728554
"Slovakia",0.034521808111839
"Slovenia",0.0364492063163962
"Solomon Islands",0.111860470848777
"Somalia",-1.93496191196938e-05
"South Africa",0.0131803759383617
"Spain",0.0285497542204344
"Sri Lanka",-0.0417305239890227
"Sudan",0.0278619861198659
"Suriname",-0.00896371883479722
"Swaziland",-0.00657600178989432
"Sweden",0.023952296827641
"Switzerland",0.0344732160600557
"Syrian Arab Republic",0.0406333908945144
"Taiwan",-0.0294040925853512
"Tajikistan",-0.0097612991230742
"Thailand",0.00309924702052858
