"name","mean"
"Afghanistan",0.0317739379151691
"Albania",0.0216436941082919
"Algeria",0.00193984292972313
"Angola",-0.00930560716185829
"Antigua and Barbuda",-0.00212
"Argentina",-0.0124472091298284
"Armenia",0.00872589123462214
"Australia",-0.00238456163093425
"Austria",0.0389646187692979
"Azerbaijan",0.0142458514328214
"Bahamas",-0.0201969450505872
"Bahrain",0.0252906733703823
"Bangladesh",0.0193550681005917
"Barbados",-0.0212917938905439
"Belarus",0.0477991070513418
"Belgium",0.0293369312039123
"Belize",-0.0197145803643413
"Benin",0.0148769015843207
"Bhutan",0.0679770188378836
"Bolivia",-0.0290940896244361
"Bosnia and Herzegovina",0.0412330874596386
"Botswana",-0.00244273629757195
"Brazil",-0.0255616990244621
"Brunei Darussalam",0.00766472781625187
"Bulgaria",0.0326380369172809
"Burkina Faso",0.0174193102316071
"Burma",0.0465507136330944
"Burundi",0.0184869728905784
"Cambodia",0.0414714648051428
"Cameroon",0.0102386724578057
"Canada",-0.01900846796115
"Cape Verde",-0.00395716904161646
"Central African Republic",0.00589256289925262
"Chad",0.0018387192355703
"Chile",-0.022692212717498
"China",-0.0221780689898733
"Colombia",-0.0238115398931356
"Comoros",0.00768008732287935
"Congo",0.0116797481010789
"Costa Rica",-0.0218949893016366
"Cote d'Ivoire",0.0215335133886041
"Croatia",0.0373460319467819
"Cuba",-0.0080259422450744
"Cyprus",0.0365071352884126
"Czech Republic",0.0315908511788251
"Democratic Republic of the Congo",0.0146541326927077
"Denmark",0.0279297684256253
"Djibouti",0.0358872820361019
"Dominica",-0.00712988434144705
"Dominican Republic",-0.0235784658412964
"Ecuador",-0.023874320494743
"Egypt",0.0108649271129706
"El Salvador",-0.0209933629848026
"Equatorial Guinea",0.0067337328748285
"Eritrea",0.028965860683817
"Estonia",0.0370946233083877
"Ethiopia",0.0210635638648803
"Faroe Islands",0.0293549792376508
"Fiji",0.0552469703270873
"Finland",0.0122392157168919
"France",0.0140716831210389
"French Polynesia",0.00639537398099224
"Gabon",0.0234015660541795
"Gambia",0.00864200483465346
"Georgia",0.0170997899679574
"Germany",0.0154558226969304
"Ghana",-0.0155290570328092
"Greece",0.0324305582653769
"Grenada",-0.021469370726896
"Guatemala",-0.0212928757852124
"Guinea",0.0316125930320667
"Guinea-Bissau",-0.00201071548648312
"Guyana",-0.0244615173006655
"Haiti",-0.0144427417389405
"Honduras",-0.02125771891495
"Hong Kong",-0.00441904076199854
"Hungary",0.042673144643682
"Iceland",0.0383936052691731
"India",0.024243186565553
"Indonesia",0.0135015632463023
"Iran (Islamic Republic of)",-8.97625097786771e-05
"Iraq",0.00691895926706635
"Ireland",0.0252643043105165
"Israel",0.0228828439270174
"Italy",0.0255534756652024
"Jamaica",-0.0220317005744583
"Japan",-0.0176264973155308
"Jordan",0.0136674538924662
"Kazakhstan",0.0136001917981104
"Kenya",0.0185810577426102
"Kiribati",0.00115248959733465
"Korea, Democratic People's Republic of",0.0184401961633555
"Korea, Republic of",-0.00474915837189517
"Kuwait",0.0272642476709252
"Kyrgyzstan",0.0312795316557796
"Lao People's Democratic Republic",0.0319584107164421
"Latvia",0.0206885473180656
"Lebanon",0.0291021630243835
"Lesotho",-0.000941675687643709
"Liberia",-0.0190679600997574
"Libyan Arab Jamahiriya",0.0354117679141519
"Lithuania",0.0394464872490117
"Luxembourg",0.033458454664482
"Macau",-0.0267804390922539
"Madagascar",0.01293173367618
"Malawi",0.00889964421830666
"Malaysia",-0.000873910061237876
"Maldives",0.0423531339732421
"Mali",0.0212661910489196
"Malta",0.0340930996639261
"Marshall Islands",0.00861307212600116
"Mauritania",0.0237258313881111
"Mauritius",0.0101115396741577
"Mexico",-0.0205594879141838
"Micronesia, Federated States of",-0.00424
"Mongolia",0.00488495409769306
"Montenegro",0.0431815337679447
"Morocco",0.00160906278150991
"Mozambique",0.00869868889083186
"Namibia",-0.00255848768613214
"Nauru",-0.00548807692307692
"Nepal",0.0803212241349274
"Netherlands",0.0225242600105959
"New Caledonia",0.057785880580718
"New Zealand",0.0488503486758409
"Nicaragua",-0.0186709671954971
"Niger",-0.0174532861670089
"Nigeria",-0.00818704049878192
"Norway",0.00421990205279532
"Oman",0.0170526607578279
"Pakistan",-0.00155918622943797
"Palestine",0.0107057139803215
"Panama",-0.0214386767110221
"Papua New Guinea",0.0547664109310075
"Paraguay",-0.0316673227074983
"Peru",-0.0228281034148875
"Philippines",0.00927170849913032
"Poland",0.0356474917284712
"Portugal",0.0171308971769352
"Qatar",0.0385306554561179
"Republic of Moldova",0.0435115285374134
"Romania",0.0420636063682688
"Russia",-0.00670904118577989
"Rwanda",0.0213499448158339
"Saint Kitts and Nevis",0.00066
"Saint Lucia",-0.0150062053356556
"Saint Vincent and the Grenadines",-0.021466395117311
"Samoa",0.00020780315986934
"Saudi Arabia",-0.00215880615904718
"Senegal",0.00683220615769882
"Serbia",0.0305356741367157
"Seychelles",0.0745812698679511
"Sierra Leone",-0.0157432937253804
"Singapore",0.0214018518320423
"Slovakia",0.039902956812141
"Slovenia",0.0373833380714807
"Solomon Islands",0.0546324122934304
"Somalia",0.0222281160611581
"South Africa",0.00994863228854758
"Spain",0.0185229372793195
"Sri Lanka",-0.00523945553952064
"Sudan",0.0229589446714549
"Suriname",0.00860595643975839
"Swaziland",6.50138654277901e-05
"Sweden",0.0335632210933457
"Switzerland",0.0315506769881946
"Syrian Arab Republic",0.0320853696157972
"Taiwan",-0.0187954638498894
"Tajikistan",0.0291434192897181
"Thailand",-0.000558084308988685
