"name","mean"
"Lesotho",1.29491468608914
"Liberia",1.26552672117269
"Libyan Arab Jamahiriya",1.30582908719976
"Lithuania",1.31799850934547
"Luxembourg",1.3720022545313
"Macau",0.985680906324556
"Madagascar",1.51138175049618
"Malawi",1.25594858245812
"Malaysia",1.58820286326657
"Maldives",1.51515340360994
"Mali",1.36849676545524
"Malta",1.39417645011846
"Marshall Islands",0.268187721014214
"Mauritania",1.3552416123774
"Mauritius",1.51631752373383
"Mexico",1.25320126517745
"Micronesia, Federated States of",0.2485
"Mongolia",0.888440484223355
"Montenegro",1.43322101846363
"Morocco",1.40364952336936
"Mozambique",1.30540005557995
"Namibia",1.56839328464757
"Nauru",0.466076153846154
"Nepal",1.63491339391341
"Netherlands",1.41196582739002
"New Caledonia",1.57474586911342
"New Zealand",1.56378678722205
"Nicaragua",1.38262072673927
"Niger",1.96834463153575
"Nigeria",1.19104338091666
"Norway",1.47199344743168
"Oman",1.37038827609443
"Pakistan",1.40022351463224
"Palestine",0.538452146335177
"Panama",1.30075902497122
"Papua New Guinea",1.60519168770063
"Paraguay",1.78665635002762
"Peru",1.27451679676424
"Philippines",1.35700881685942
"Poland",1.35821790694166
"Portugal",1.46969606100915
"Qatar",1.37265612984525
"Republic of Moldova",1.37690921909931
"Romania",1.43778498221384
"Russia",1.72529263252499
"Rwanda",1.38214383731033
"Saint Kitts and Nevis",0.88339
"Saint Lucia",0.970789431342568
"Saint Vincent and the Grenadines",1.22750826425343
"Samoa",0.553580840765289
"Saudi Arabia",1.42740461766767
"Senegal",1.37414456095568
"Serbia",1.41488533819814
"Seychelles",1.62593853006458
"Sierra Leone",1.35045035145158
"Singapore",1.42789362662488
"Slovakia",1.37403663647197
"Slovenia",1.39004394781381
"Solomon Islands",1.60668264352909
"Somalia",1.59093092452978
"South Africa",1.31454084224819
"Spain",1.4839728099566
"Sri Lanka",1.05099751928377
"Sudan",1.21141356488772
"Suriname",1.2954839258967
"Swaziland",1.78517604494104
"Sweden",1.27288563295144
"Switzerland",1.35053343313377
"Syrian Arab Republic",1.30951590409381
"Taiwan",1.51046698279065
"Tajikistan",1.27988207631913
"Thailand",1.5202322682735
"The former Yugoslav Republic of Macedonia",1.43331482700163
"Timor-Leste",1.49284515780257
"Togo",1.12684879104074
"Tonga",0.08148
"Trinidad and Tobago",1.23868352838269
"Tunisia",1.38596987827687
"Turkey",1.22220854887214
"Turkmenistan",1.29970910597489
"Tuvalu",0.69008
"Uganda",1.27252829049018
"Ukraine",1.31589010918276
"United Arab Emirates",1.32952218214784
"United Kingdom",1.40002753091005
"United Republic of Tanzania",1.20973756582544
"United States",1.05571505879491
"Uruguay",1.79480025431309
"Uzbekistan",1.33394982694842
"Vanuatu",0.29085
"Venezuela",1.35572957051027
"Viet Nam",1.60846140237457
"Yemen",1.35560576758438
"Zambia",1.64056546761573
"Zimbabwe",1.5730732420443
