"name","mean"
"Afghanistan",0.0516100480011049
"Albania",0.0132658500453061
"Algeria",-0.000406929801127423
"Angola",0.0117736881870488
"Antigua and Barbuda",-0.00151
"Argentina",0.0114513163043197
"Armenia",0.0196915120138061
"Australia",0.00843175836798114
"Austria",-0.00257508188744878
"Azerbaijan",0.0331839869094784
"Bahamas",-0.00620257907645381
"Bahrain",0.01520599818832
"Bangladesh",0.0158066658418094
"Barbados",-0.0150270096318848
"Belarus",0.0189626256872117
"Belgium",-0.000610439758322889
"Belize",-0.0136342015485801
"Benin",0.012375951483492
"Bhutan",0.0369341005950752
"Bolivia",-0.00325847023324787
"Bosnia and Herzegovina",0.0031688810639527
"Botswana",0.00726620137286153
"Brazil",-0.00260267709028971
"Brunei Darussalam",0.01531800392487
"Bulgaria",-0.00656981495751393
"Burkina Faso",-0.000855921606807152
"Burma",0.0253149711826389
"Burundi",0.023586045758765
"Cambodia",0.0239908938919327
"Cameroon",0.000123727044843939
"Canada",-0.0137765873361994
"Cape Verde",-8.96292330590004e-05
"Central African Republic",0.000537304330268301
"Chad",-0.00335225456431458
"Chile",-0.00273029566410883
"China",0.0114633546268037
"Colombia",-0.00837775639579091
"Comoros",0.0106104663866006
"Congo",0.00193971837685158
"Costa Rica",-0.0102499919185352
"Cote d'Ivoire",-7.97949068783391e-05
"Croatia",0.00508537886519544
"Cuba",-0.00261443171443086
"Cyprus",-0.000397219632199544
"Czech Republic",0.00180496511584754
"Democratic Republic of the Congo",0.0028587528256046
"Denmark",0.00176571205133092
"Djibouti",0.00934931033468709
"Dominica",-0.00413492777215217
"Dominican Republic",0.00105434206782742
"Ecuador",-0.00716781023132652
"Egypt",0.00834452634368679
"El Salvador",-0.0123914279152345
"Equatorial Guinea",1.13328382988213e-05
"Eritrea",3.50602711882135e-05
"Estonia",0.00375154274060445
"Ethiopia",-0.000630726705031451
"Faroe Islands",-0.00294432553994119
"Fiji",0.0318965038371945
"Finland",0.0045729487989386
"France",0.00348899852732845
"French Polynesia",0.00168300881595029
"Gabon",-0.000969761848052592
"Gambia",0.00402876375965868
"Georgia",0.0279505756228614
"Germany",-0.00085692996290432
"Ghana",-0.00528033306490814
"Greece",-0.000380053481780419
"Grenada",-0.0149617702848823
"Guatemala",-0.011632849853765
"Guinea",0.00245178123973275
"Guinea-Bissau",-0.00858963284246261
"Guyana",-0.0123579233029472
"Haiti",-0.0099572168624847
"Honduras",-0.0139962736806793
"Hong Kong",-0.00365854233287267
"Hungary",-0.00378786833606018
"Iceland",0.00081416602443516
"India",0.0168203952032725
"Indonesia",0.0105605002779803
"Iran (Islamic Republic of)",0.0221883006186348
"Iraq",0.00402498422732685
"Ireland",0.00305565078918382
"Israel",0.00850623473415378
"Italy",-0.000568965088841051
"Jamaica",-0.0142573627891731
"Japan",-0.00535044164156272
"Jordan",0.001588772429393
"Kazakhstan",0.0201111980616403
"Kenya",0.0147769840560282
"Kiribati",0.00380466897903838
"Korea, Democratic People's Republic of",0.0184173264795819
"Korea, Republic of",0.00386102951429817
"Kuwait",0.0234925262233614
"Kyrgyzstan",0.0644414316703941
"Lao People's Democratic Republic",0.0140754518171299
"Latvia",0.0019187503251462
"Lebanon",0.00795798572922231
"Lesotho",0.00190243115584034
"Liberia",-0.0102926972754854
"Libyan Arab Jamahiriya",0.00535508247266333
"Lithuania",0.0129778068790151
"Luxembourg",-0.00135720622708679
"Macau",-0.00955878066914651
"Madagascar",0.0126876215185252
"Malawi",0.00680141625925966
"Malaysia",0.0150796246805849
"Maldives",0.044805629316168
"Mali",0.000291324280913071
"Malta",-0.00824057020745998
"Marshall Islands",0.00153596158663685
"Mauritania",0.00390328402353391
"Mauritius",0.00513869666219903
"Mexico",-0.0127184654455954
"Micronesia, Federated States of",-0.00302
"Mongolia",0.0164063860323778
"Montenegro",0.00887833628673384
"Morocco",0.00305568037238399
"Mozambique",0.00534846158872195
"Namibia",-0.000859489080594401
"Nauru",0.000175384615384616
"Nepal",0.0438920419584985
"Netherlands",0.00417810935073407
"New Caledonia",0.0322841418889819
"New Zealand",0.024584674421555
"Nicaragua",0.000803052022345538
"Niger",-0.0268946582254428
"Nigeria",-0.00479125493741886
"Norway",0.0122235051405148
"Oman",0.0167279626546111
"Pakistan",0.00615625815077766
"Palestine",0.00592629836768339
"Panama",-0.0113808192182832
"Papua New Guinea",0.0315969865459582
"Paraguay",0.014688961635432
"Peru",-0.00742938034627642
"Philippines",0.00134286892897173
"Poland",-0.000978423779069805
"Portugal",0.00716536642226672
"Qatar",0.0256163235594818
"Republic of Moldova",-0.00364344637899495
"Romania",0.00514523357131224
"Russia",0.0244327825975752
"Rwanda",0.025449460589681
"Saint Kitts and Nevis",0.00209
"Saint Lucia",-0.00506181712673831
"Saint Vincent and the Grenadines",-0.0149632972424325
"Samoa",0.0104010525560073
"Saudi Arabia",0.000833252751214201
"Senegal",0.00185846386978353
"Serbia",-0.00988964800332658
"Seychelles",0.0415776408788535
"Sierra Leone",-0.00426251734665531
"Singapore",0.0138740549336418
"Slovakia",-0.00540318807637975
"Slovenia",-0.00336464827154062
"Solomon Islands",0.031597778681748
"Somalia",0.0156983398273235
"South Africa",0.00461146113746111
"Spain",0.00810075680578204
"Sri Lanka",0.00271361543447372
"Sudan",0.0106851460444009
"Suriname",-0.00849466045736713
"Swaziland",0.0056249022067198
"Sweden",0.00801949439419706
"Switzerland",-0.00113806754117782
"Syrian Arab Republic",0.00320453082415532
"Taiwan",0.00437492107856079
"Tajikistan",0.0620316370605723
"Thailand",0.0124611630151879
